Filename,Q1,Q3,Lipid,Date,Sample_Name,Sample,Summed_Intensity,TIC_Time,TIC_RSD_Total,TIC_RSD_Window,TIC_RSD_WindowBest,TIC_RSD_TopGroupWindow,Summed_TIC
20250310_NIST_Splash_BUME_DG_18,526.45,227.15,DG(28:2)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,880,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,528.46,229.16,DG(28:1)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,400,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,540.46,241.16,DG(29:2)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,240,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,542.48,243.18,DG(29:1)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,400,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,552.46,253.16,DG(30:3)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,320,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,554.48,255.18,DG(30:2)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,760,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,556.49,257.19,DG(30:1)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,440,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,566.48,267.18,DG(31:3)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,120,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,568.53,269.23,"""DG(31:2),DG(P-14:0/18:1)_C18:1""",20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,440,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,570.51,271.21,DG(31:1)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,360,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,576.46,277.16,DG(32:5)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,160,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,578.55,279.25,"""DG(32:4),DG(dO-34:4)_C18:1""",20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,80,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,580.49,281.19,DG(32:3)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,200,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,582.51,283.21,DG(32:2)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,1840,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,584.53,285.23,DG(32:1)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,520,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,590.48,291.18,DG(33:5)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,640,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,592.49,293.19,DG(33:4)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,120,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
20250310_NIST_Splash_BUME_DG_18,594.51,295.21,DG(33:3)_C18:1,20250310,NIST_Splash_BUME_DG_18-1_r2-NIST1950_Splash_BUME,Sample,200,2.77465,31.89119566026462,"[39.74163199156153, 17.61955539899137, 16.800634073253047, 15.921709580670463, 17.50616336636832, 13.499945211372493, 13.499945211372497, 16.01086057181187, 15.370426148939398, 14.842681140890502, 14.748200534188197, 17.243306915763103, 16.339363966042708, 21.79490661237921, 21.79490661237921, 21.5028474621291, 21.557034056506343, 25.031276331477375, 22.722906237111832, 24.855538992954564, 16.435072293434718, 15.70054392277842, 15.375204700453942, 14.829275350043488, 13.388007854989462, 14.586499149789455, 15.649149806621827, 17.149558279514128, 15.94809130174705, 18.138579707842688, 22.057456499056833, 22.057456499056833, 20.414147056151517, 20.593613972360835, 17.065092835966766, 17.207306072140387, 20.25782602644684, 14.751839475904834, 14.6596815889357, 13.293723703053631, 13.213106198768479, 11.95499235339526, 12.049604528263412, 8.212428824475353, 11.10008927414475, 7.4403888584629225, 7.481267548853252, 9.29220939490679, 18.15148985681447]",7.4403888584629225,9.246896042373054,119040
