SolventMatrix,Cer,PC,PE,PS,TG
124CHCl3MeOHIPA,63.552427340362904,18.446001585503733,11.778061230882576,24.062634041483218,16.11190221905779
12CHCl3MeOH,49.11952041963282,0.33421845347522555,1.2354434440053426,0.19375927505435614,7.357303904117717
21MeOHACN,100.0,100.0,100.0,100.0,100.0
21MeOHIPA,221.69351817159986,45.131333014139514,59.3416314368984,128.53684630895978,32.24457102171591
532MeOHIPAACN,121.8835304822566,21.156653297155003,27.941320195365453,46.148726266953936,53.96345081286342
