SolventMatrix,Normalized_Average_TIC_%,Normalized_Std_%,Original_Average_TIC,Original_Std,LipidClass
124CHCl3MeOHIPA,16.11190221905779,2.8527174236558253,72413.33333333333,12821.253188878742,TG
12CHCl3MeOH,7.357303904117717,1.718069684028733,33066.666666666664,7721.692387898738,TG
21MeOHACN,100.0,11.975532952674357,449440.0,53822.835302499625,TG
21MeOHIPA,32.24457102171591,25.116172599600013,144920.0,112882.12613164229,TG
532MeOHIPAACN,53.96345081286342,12.822715661060538,242533.33333333334,57630.413267070486,TG
