SolventMatrix,Mean_Normalized_%,Std_Normalized_%,Mean_Original_TIC
124CHCl3MeOHIPA,18.744635557884155,6.204906688014873,7540263.999999998
12CHCl3MeOH,6.246841246206361,9.375312691658907,200333.3333333333
21MeOHACN,84.58120428758308,24.06973102664846,40865186.66666666
21MeOHIPA,67.34350709455077,31.313890937694417,19209688.0
532MeOHIPAACN,38.788585320176004,15.241887349616702,8982936.0
