SolventMatrix,Cer,PC,PE,PS,TG,Overall_Average_%
124CHCl3MeOHIPA,28.666795432048094,18.446001585503733,11.778061230882576,18.72041732192858,16.11190221905779,18.744635557884155
12CHCl3MeOH,22.156498225452086,0.3342184534752255,1.2354434440053426,0.1507422039814353,7.357303904117717,6.246841246206361
21MeOHACN,45.10731789758323,100.0,100.0,77.79870354033216,100.0,84.58120428758308
21MeOHIPA,100.0,45.13133301413952,59.3416314368984,100.0,32.24457102171591,67.34350709455077
532MeOHIPAACN,54.97839155942924,21.156653297155003,27.941320195365453,35.90311073606689,53.96345081286342,38.788585320176004
