SolventMatrix,Normalized_Average_TIC_%,Normalized_Std_%,Original_Average_TIC,Original_Std,LipidClass
124CHCl3MeOHIPA,18.446001585503733,0.3682974513573841,36034866.666666664,719481.1022767276,PC
12CHCl3MeOH,0.33421845347522555,0.22024021792062964,652906.6666666666,430246.4602217354,PC
21MeOHACN,100.0,55.13745006003391,195353266.66666666,107712809.84897819,PC
21MeOHIPA,45.131333014139514,9.059629908391702,88165533.33333333,17698282.97395353,PC
532MeOHIPAACN,21.156653297155003,0.2684903021297189,41330213.333333336,524504.5758936087,PC
