SolventMatrix,Mean_Normalized_%,Std_Normalized_%,Mean_Original_TIC
124CHCl3MeOHIPA,18.453428738553058,9.35705990594615,7732816.0
12CHCl3MeOH,6.230509949247944,8.863641532253991,271320.0
21MeOHACN,86.98539746564289,23.31696025891122,65967480.0
21MeOHIPA,72.10197932952921,29.544911668508544,23252760.0
532MeOHIPAACN,40.273585633373635,19.197247679603265,9221688.0
